0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,classes
0.288587936238324,0.9093836916336056,-0.4953709573816563,-0.0962206794291612,0.17528188999603556,-1.0244350347630526,-0.8302960130172302,-1.4547754310154823,-1.6963540771028283,-0.403126909098238,-0.14591033851704796,0.6262423452726591,2.004588593984524,1.6314555148107366,-0.16407122557469062,1.9390428881304063,8
-1.12198472162998,0.2564599352983068,-0.4953709573816563,0.8713271780002586,-0.2542114671940932,0.3636667601102325,-0.7325061543337574,0.013057853253886377,-1.2509606895328056,-0.6944793111410769,-0.6576495734569067,-1.3014509003821475,0.6328023484828134,-1.0174399726914265,1.2807015186853052,-0.6301648097452879,2
-1.12198472162998,-1.6429546285861987,-0.3430148072290612,-0.758227108196659,0.6047752471861643,0.9116016791391609,1.5818538345084299,1.807076311805337,0.5603057532519531,1.4906637041802142,-0.3075122021822665,0.5534992039271948,-1.181495589116223,-0.3251150157306338,-0.741980323278689,-0.7977218335197896,1
-1.12198472162998,0.9093836916336056,-1.2571517081446317,0.46393860645102925,-1.3136284149297441,0.10796379789673263,-1.0584723499453332,0.013057853253886377,0.8572346782986349,-0.0025173562893346527,1.0391699950278879,0.33526977989080153,0.8540581945314764,-0.3853171859011375,0.48607650934230756,-0.7977218335197896,4
-1.12198472162998,-1.0493875773722907,0.34258786845761663,0.005626463458146151,1.406496180607738,1.2768916251584466,0.962518062846436,1.1547059632411731,0.08521947317726228,0.9443779503498915,-0.5768486416242974,0.15341192652714053,-0.9602397430675601,-0.47562044115689306,0.0044855945889755765,-0.7977218335197896,1
1.8792336993664116,0.9093836916336056,1.8280603324454185,0.8204036065566049,-0.05378123383869979,0.327137765508304,-1.1236655890676484,0.07829488811030276,-1.6963540771028283,-0.658060260885722,-0.6576495734569067,-1.3014509003821475,0.8098070253217438,-0.5960247814979005,-0.6456621403280226,-0.23919842093811702,6
-1.12198472162998,0.9093836916336056,-1.4095078582972267,-0.5545328224220443,-0.7123377148635639,-1.0974930239669098,1.0929045410910663,-0.3131273210281955,1.2729351733639893,1.3449875031587948,0.3119616085344046,2.226591454872876,0.45579767164388296,0.3973110263154107,0.46199696360464093,-0.7977218335197896,4
-1.12198472162998,-2.711375320771233,-1.4475968958353755,-1.063768536858581,-1.1418310720536926,-2.1933628620247667,0.3757789107455998,-1.4547754310154823,1.2729351733639893,0.325254096008859,0.742899911641654,2.2993345962183405,-0.8274862354383623,1.9324663656632555,-1.1272530550813546,0.7940698923379773,0
-0.7318263269004492,0.2564599352983068,-1.066706520453888,-1.6748513941824252,0.6047752471861643,-0.987906040161124,0.14760257381749683,-1.4547754310154823,-1.5775825070841556,-0.6216412106303671,-1.6541943993924209,0.9172149106545168,-1.0044909122772927,1.7518598551517441,1.2807015186853052,1.9948952293885736,5
0.5887097783379632,0.9093836916336056,-0.6858161450724002,-0.5545328224220443,-1.4567928673264539,-1.243609002374624,-0.8628926325783878,-1.4547754310154823,0.5306128607472849,-0.7673174116517865,1.0391699950278879,0.5171276332544625,0.898309363741209,1.5411522595549811,-0.501184865902023,1.576002669952319,0
1.0989169099073497,0.13774652505552518,-0.3430148072290612,0.8713271780002586,-1.4567928673264539,0.14449279249866118,0.34318229118444227,0.632809684389842,1.2729351733639893,1.6363399052016336,1.0391699950278879,0.08066878518167614,1.2965698866288022,-1.07764214286193,-0.6938212318033558,-0.769795662890706,9
0.31860012044828795,0.6719568711480424,0.8377453564535506,-0.9109978225276201,1.062901494855635,-1.3897249807823382,-0.993279110823018,-1.4547754310154823,-1.0728033345047965,-0.0389364065446895,0.4735634721996231,1.13544433469091,2.004588593984524,1.9324663656632555,-1.1272530550813546,1.576002669952319,8
1.8792336993664116,0.9093836916336056,1.2186357318350383,0.8204036065566049,-0.42600881007014474,0.4732537439160182,-0.5695230565279696,0.3066245101077601,0.6493844307659576,0.4709302970302784,0.06955881303657677,-0.8286204816366288,-1.5797561120038164,-1.07764214286193,-1.1272530550813546,-0.7418694922616224,5
1.6091240414767365,-0.6338906415225551,0.5330330561483605,0.8713271780002586,-1.4567928673264539,0.8020146953333752,-0.9280858717007029,0.46971709724880106,0.708770215775294,1.1993113021373754,1.0391699950278879,0.11704035585440833,1.0753140405801394,-0.9572378025209227,-0.621582594590356,-0.7977218335197896,9
-1.12198472162998,0.019033114812743602,-0.07639154446201983,0.8713271780002586,0.8624712615002416,0.8385436899353038,1.1580977802133814,0.17615044039492733,0.7978488932892985,-0.8037364619071413,-0.09204305062864178,-1.3014509003821475,-0.07521635887290817,-0.41541827098638934,1.2807015186853052,-0.1274937384217825,7
-0.071558274281243,-0.5151772312797736,0.6473001687628067,0.8713271780002586,1.406496180607738,0.984659668343018,0.5387620085513877,0.6980467192462584,0.708770215775294,0.14315884473208476,0.5543644040322324,-0.9741067643275577,-1.0044909122772927,-1.07764214286193,-1.1272530550813546,-0.3229769328253679,3
0.37862448886821576,-0.04032359030864719,0.9901015066061457,0.8713271780002586,0.69067391862419,0.3636667601102325,-0.015380523988290987,0.20876895782313554,1.2729351733639893,0.28883504575350416,0.9583690631952787,-0.8286204816366288,-0.25222103571183857,-1.07764214286193,-1.1272530550813546,-0.6022386391162042,3
1.8492215151564477,-0.27775041079421037,0.8758343939916994,0.8713271780002586,-0.7409706053429058,0.40019575471216107,0.8973248237241209,0.7632837541026748,1.2729351733639893,1.0172160508606012,0.9583690631952787,-0.4649047749093069,-0.03096518966317558,-1.07764214286193,-1.1272530550813546,-0.3509031034544515,9
-0.4016923005908461,-1.1087442824936815,0.11405364322872401,0.8713271780002586,0.2325476709547194,-0.0016231859090530436,-0.5695230565279696,-0.5414569430256528,-1.6963540771028283,-1.2043460147160447,-1.2232560962851715,-0.9013636229820933,0.1460394871757548,-1.07764214286193,1.2807015186853052,-0.769795662890706,2
-1.12198472162998,-0.6932473466439459,-0.8000832576868464,0.8204036065566049,0.6047752471861643,1.2768916251584466,0.6039552476737028,0.9263763412437157,-0.7461815169534466,0.5073493472856333,-1.5195261796714055,-0.6467626282729678,-0.38497454334103637,-1.07764214286193,1.2807015186853052,-0.7977218335197896,2
-0.7618385111104131,-0.45582052615838275,-0.7619942201486977,-1.063768536858581,0.7765725900622158,-0.914848050957267,-0.047977143549448556,-1.4547754310154823,-1.66666118459816,-0.6216412106303671,-1.6541943993924209,1.0263296226727134,-1.402751435164886,1.8722641954927515,1.2807015186853052,1.9948952293885736,5
-1.12198472162998,-2.2958783849214974,0.34258786845761663,-0.9619213939712737,0.7765725900622158,0.8020146953333752,1.5818538345084299,1.807076311805337,1.0056991408219758,1.4906637041802142,0.6351653358648416,0.4807560625817303,0.898309363741209,-0.3552161008158856,1.0158265155709727,-0.7977218335197896,1
-0.821862879530341,0.0783898199341344,-0.22874769461461492,-0.8600742510839664,0.49024368526879664,-1.1340220185688383,-0.5695230565279696,-1.4547754310154823,-1.5775825070841556,-0.29386975833217344,-1.6541943993924209,1.2081874760363744,-0.9159885738578275,1.781960940236996,1.2807015186853052,1.9948952293885736,5
1.0689047256973858,-1.3461711029792447,0.4949440186102117,0.8713271780002586,-1.4567928673264539,0.25407977630444684,0.9951146824075936,-0.18265325131536278,1.2729351733639893,-1.2407650649713995,-1.2501897402293747,-0.7922489109638967,-0.11946752808264077,0.6381197069974255,1.0399060613086393,1.827338205614072,8
0.49867322570807143,0.9093836916336056,-0.22874769461461492,-0.40176210809108326,-1.2849955244504023,-0.8052610671514813,-1.6778081216073268,-1.0959717393051922,0.38214839822394403,-1.2407650649713995,1.0391699950278879,-0.28304692154564587,-0.47347688176050157,0.30700777105965515,-0.260389408525357,-0.21127225030903338,6
